daily_active_users,monthly_revenue,growth_rate,churn_rate,marketing_spend,sector,valuation
27461,6400.977745,0.169397122,0.118074209,8043.146028,E-commerce,3233842.143
13651,2984.745884,0.137312543,0.121905039,9002.910686,E-commerce,3128663.439
8305,1551.147262,0.143693645,0.136246764,3691.927491,Fintech,3089875.132
13943,2727.10342,0.185899285,0.095114669,6855.480768,Healthcare,3195059.282
23828,4715.649336,0.125946715,0.153675528,5613.82592,SaaS,3138485.207
16059,2928.008084,0.180275615,0.139195776,6392.240972,E-commerce,3159249.988
15447,2890.668729,0.138041963,0.168749188,3229.20266,Fintech,3093760.783
16406,3291.584487,0.10950413,0.21771404,5198.22546,Gaming,3039806.704
21240,3958.113633,0.156430464,0.111095923,8347.787241,E-commerce,3191190.582
32608,6256.413827,0.115741476,0.166305464,6390.057716,E-commerce,3155756
22021,4047.663094,0.104223788,0.201741152,6697.086715,Gaming,3064409.52
22719,4751.844369,0.197956975,0.088579176,9393.002731,Gaming,3251003.56
19684,4674.810449,0.15306135,0.134083162,7429.409719,Gaming,3167989.342
17159,4064.230449,0.132133897,0.174266892,7520.756744,SaaS,3104047.949
34445,8381.926559,0.12432201,0.160422997,5611.948133,Gaming,3203813.786
31926,7412.96068,0.180484395,0.075456395,7543.387537,Gaming,3289450.859
61245,12072.05933,0.168537664,0.117885453,10210.44804,Fintech,3378621.797
29890,6849.81038,0.119201752,0.20526791,7435.227613,Gaming,3127356.023
17167,3995.920234,0.149635608,0.149671454,6323.60102,Healthcare,3141657.146
14012,3054.861601,0.132207248,0.162725419,6070.957123,SaaS,3092888.189
35471,8388.5631,0.15588518,0.155197908,9122.783163,SaaS,3233179.273
14654,2710.823076,0.132299108,0.158695571,8830.686305,E-commerce,3095481.286
33019,7318.154214,0.076070084,0.174186814,5445.498321,Fintech,3112693.598
15063,3217.344379,0.111775449,0.157916668,6409.882094,Gaming,3079590.529
26227,6199.140319,0.168572567,0.117110873,5275.403514,Fintech,3224334.345
12966,2450.019596,0.122132453,0.178439791,11051.69185,Healthcare,3066367.872
32530,6339.566057,0.157831544,0.165291187,2720.361535,SaaS,3193647.436
11886,2604.322888,0.155396113,0.132102514,3540.835632,Healthcare,3127223.057
25247,6218.446493,0.11641743,0.205845783,4556.620271,E-commerce,3104992.108
19951,3707.374487,0.135706093,0.183529295,8218.54812,Healthcare,3101385.231
23176,5377.675414,0.120032496,0.167403359,10419.83584,Healthcare,3135361.858
18071,3512.603829,0.129852732,0.17517834,7324.128042,Fintech,3094594.7
17860,3346.632175,0.087812163,0.221177277,6457.896693,Fintech,3023819.609
23798,4941.265078,0.135044577,0.174540631,6442.471484,Fintech,3128817.386
13345,2946.758804,0.126188641,0.170302773,6076.713312,SaaS,3076199.661
13306,3165.381051,0.145862275,0.167118241,8220.104056,Fintech,3100900.337
18411,4131.951816,0.156907411,0.171569033,4568.090715,E-commerce,3137942.185
18056,3871.507935,0.159888263,0.185335683,8243.026792,Fintech,3130418.183
13323,2664.556243,0.126535811,0.179901862,2329.319896,Healthcare,3064170.476
34965,7009.738201,0.113765447,0.188629866,9095.016881,Healthcare,3153104.034
18634,4359.245007,0.136441413,0.156315668,4519.943269,E-commerce,3125701.323
19666,3696.89683,0.173307426,0.112597556,4777.666594,SaaS,3182296.629
11341,2157.66113,0.129092758,0.138787597,8860.414764,Healthcare,3094808.082
62057,14296.78763,0.099466512,0.166365129,7804.740583,E-commerce,3288992.647
74126,18329.3541,0.081136631,0.232458364,13122.88,Gaming,3314787.32
14910,2809.288438,0.158018325,0.130271413,5775.669135,SaaS,3143225.301
40661,9053.571177,0.121599562,0.166181302,9809.843676,Gaming,3217333.458
21038,4139.08317,0.109662866,0.192232208,7500.478244,Fintech,3082925.121
49113,8928.893049,0.102345987,0.216861332,7269.202255,SaaS,3166893.016
26058,6208.546141,0.157472208,0.134268322,5757.707949,SaaS,3195186.398
23153,4991.840568,0.143124404,0.111362205,3509.779318,E-commerce,3186051.444
6312,1146.715536,0.126870605,0.147415042,3390.833714,Healthcare,3056139.491
14195,3444.867174,0.160366309,0.178395841,4474.286271,E-commerce,3114277.902
22253,4839.982256,0.170289012,0.159200514,4889.478811,Gaming,3174304.624
24326,5633.77309,0.157922292,0.183246535,8321.517156,E-commerce,3161528.438
11999,2515.534396,0.15040048,0.148302239,8076.014659,Gaming,3111004.608
15300,2952.009985,0.192920544,0.087507996,6973.50113,SaaS,3212860.882
29048,6175.318137,0.175683877,0.122374679,8550.965287,SaaS,3238471.11
11030,2207.511822,0.146543444,0.141782583,6582.64632,Healthcare,3104175.116
23549,4727.967599,0.168891116,0.164037119,8729.916529,Fintech,3178511.703
40903,9206.098276,0.149758622,0.145017384,7726.205305,E-commerce,3255983.23
26708,4983.32756,0.121074518,0.244143594,8675.218242,Gaming,3082567.566
26049,5412.748208,0.185418557,0.127760725,7454.600563,E-commerce,3228027.248
8021,1750.704989,0.196738814,0.131328726,6565.248301,E-commerce,3154634.499
14603,3354.163407,0.178873844,0.088812879,6733.193597,Fintech,3194409.605
61518,13798.66878,0.139163039,0.201780575,10231.25725,Gaming,3300009.254
16324,3951.016231,0.170476432,0.12910868,4863.099077,SaaS,3171020.662
41449,10340.15353,0.119914679,0.174695526,7696.31796,Fintech,3206519.913
16229,3986.161132,0.175020255,0.105306807,7416.284124,E-commerce,3191942.391
19169,4475.782578,0.102035082,0.171394343,5311.733257,Fintech,3082845.665
28503,6499.284497,0.126436395,0.180911352,7214.679136,SaaS,3148983.472
23163,4226.789287,0.063559555,0.215850349,6134.113852,Fintech,3020326.566
26655,5793.32876,0.149116931,0.176291421,9319.375214,Healthcare,3158760.179
14629,3312.886018,0.173816473,0.119895166,5314.837717,Gaming,3159291.443
12479,2606.93552,0.193441399,0.103191468,5182.021872,Fintech,3184478.426
14144,2926.89943,0.136709,0.142160331,8404.403463,Healthcare,3116714.512
16879,3679.231316,0.148791052,0.164834198,7861.001883,Fintech,3131229.255
19640,4781.64856,0.140071104,0.152749567,4754.233095,E-commerce,3131021.252
36998,7335.407946,0.186366369,0.099708881,7391.508857,Fintech,3282637.221
23009,4784.349666,0.148829498,0.132548073,7218.042716,Healthcare,3175191.091
28065,6334.723651,0.192063466,0.127625602,8751.551485,Healthcare,3245849.283
23642,4563.390855,0.175917973,0.125793221,6693.542091,E-commerce,3207529.278
12610,3006.769391,0.166490704,0.126095558,5090.685606,Fintech,3153348.638
22217,5034.921056,0.122556214,0.198196049,4598.112237,E-commerce,3104887.051
23514,4812.336305,0.106120243,0.198408628,7070.927481,Gaming,3075590.183
32207,7425.378291,0.137101035,0.164739274,6380.722873,SaaS,3198230.839
12909,2576.045912,0.146680075,0.141179331,8605.722255,Fintech,3118366.214
7941,1859.879579,0.111249045,0.202755148,2879.133179,SaaS,3010731.768
24055,4448.928078,0.170844516,0.144088008,9972.464342,Healthcare,3185901.391
26289,5517.34181,0.142803158,0.162894931,7201.757807,Gaming,3163751.793
20136,3993.265203,0.157885879,0.144052077,4475.658994,Healthcare,3153744.911
22337,5297.644559,0.190161767,0.14738896,5892.393931,E-commerce,3196696.587
34179,7953.18993,0.110183612,0.17291494,5765.164676,Gaming,3158294.614
17511,4183.908424,0.079048694,0.214386443,6761.809236,Healthcare,3028632.787
19161,4322.901961,0.123151782,0.159667243,11268.65413,Gaming,3114634.27
22914,5400.201251,0.190819078,0.112700906,6310.953969,E-commerce,3231595.147
11969,2522.049976,0.144465035,0.135739589,7779.831383,Healthcare,3117026.077
20415,4643.67795,0.134439115,0.15932079,10794.88828,Healthcare,3135235.431
21335,3886.772683,0.124182343,0.192655935,9529.79646,SaaS,3083311.11
49937,12067.31213,0.125661021,0.153096058,9821.761929,Gaming,3290126.031
18976,4325.278536,0.123707936,0.193045333,6765.603317,Healthcare,3087843.613
24343,5857.577025,0.123471341,0.153857527,8058.157164,Gaming,3140937.264
34867,8157.48753,0.1645286,0.139065024,5715.441016,Healthcare,3240533.996
14490,2898.671867,0.2,0.10810925,4003.178131,Fintech,3195838.856
43821,8724.831918,0.10353436,0.217540455,7372.00967,Fintech,3147693.412
53206,12555.27066,0.108188916,0.209864486,10321.80835,SaaS,3228358.172
21710,4188.502559,0.122767807,0.159993723,5958.577335,Healthcare,3115065.954
16819,3157.704752,0.189598855,0.115703687,8263.094332,E-commerce,3184518.522
49690,8996.521302,0.148724629,0.135365844,12508.43767,Gaming,3274630.567
32787,6586.579224,0.126432123,0.185408816,7204.482051,Healthcare,3148615.606
22947,4289.908458,0.123829766,0.196951188,10774.02361,SaaS,3101892.809
44955,10614.68726,0.175137772,0.123974324,9973.469554,Gaming,3320001.382
42637,9120.824673,0.130617725,0.169926627,6185.897873,Fintech,3221364.768
18617,3680.135315,0.139824108,0.158596563,9457.518805,E-commerce,3121899.92
24943,5540.989815,0.073121014,0.216258709,7891.997292,Healthcare,3048668.523
29389,5434.751109,0.159663781,0.127024523,4176.11514,Gaming,3209706.56
22345,5157.862555,0.138979751,0.180476136,6718.303242,Fintech,3126126.991
10988,2363.491474,0.147890632,0.147217744,5286.176238,Healthcare,3099145.46
13778,2486.286199,0.146428235,0.156299369,4253.23956,SaaS,3099564.491
11168,2259.791201,0.172803281,0.139198183,7143.737571,SaaS,3133406.897
28182,6552.694503,0.069395188,0.235006136,11353.12111,Gaming,3046460.665
12183,2353.366499,0.108216192,0.17809888,5561.394067,Gaming,3048607.161
24250,5997.786645,0.197038882,0.101731556,8451.361707,SaaS,3255780.134
55047,13363.43212,0.086585678,0.22549557,7970.63222,Fintech,3211969.674
44976,10545.82455,0.105360847,0.201596754,9935.22258,E-commerce,3184634.46
8789,1630.345307,0.183278458,0.089707213,8319.640382,Healthcare,3175380.382
11621,2379.616027,0.145887146,0.125160002,5202.88778,SaaS,3117737.554
14939,3000.85391,0.14455769,0.141040888,2891.071596,SaaS,3117085.321
12277,2328.133822,0.191779835,0.102012218,8775.568178,SaaS,3183406.353
9634,2408.24299,0.128096842,0.158309975,1053.543764,Gaming,3069092.832
21907,4168.986101,0.12331255,0.141774586,8162.2142,Healthcare,3122113.997
31336,6332.15728,0.15766306,0.115235017,10962.27292,Healthcare,3225796.679
35490,8574.735411,0.137629752,0.15484769,6517.199181,Fintech,3217682.614
17374,3302.918588,0.172446558,0.160780795,4669.263611,E-commerce,3143147.57
19226,4092.580135,0.121364909,0.224155069,7848.307018,Fintech,3064345.314
26313,6533.473409,0.143251562,0.169194391,7616.641939,Fintech,3157286.573
20863,4116.482573,0.137720073,0.158898381,5779.344125,SaaS,3124854.481
33034,7571.85776,0.122289866,0.17838291,10039.60939,Healthcare,3140422.824
27314,5069.554207,0.098326979,0.203416876,4239.113828,Healthcare,3071513.258
18248,4052.169783,0.128554483,0.177003667,7663.001402,Healthcare,3100926.133
8705,1773.499833,0.129625351,0.167648066,7160.348551,Gaming,3062694.874
46607,10671.58229,0.165053487,0.125795169,7419.549374,Healthcare,3316269.715
15630,3287.024955,0.159458632,0.174678102,8592.123549,SaaS,3119183.105
26338,5292.091845,0.150595377,0.124713424,7258.243997,Healthcare,3197790.329
8448,1843.527223,0.140454326,0.177909176,6784.019617,Gaming,3065703.438
21902,4156.519594,0.112652696,0.151727889,2801.001336,SaaS,3106512.858
23158,5488.68309,0.14548182,0.163220818,2233.220947,Gaming,3142966.004
23725,5517.240623,0.181072587,0.086032471,6684.256129,Fintech,3232197.784
99398,21683.45224,0.076182888,0.25,13885.1155,Gaming,3374993.619
16065,3304.464167,0.155845188,0.129131661,4590.548909,Healthcare,3146605.15
33200,8102.985597,0.120348767,0.182594729,8857.143021,Healthcare,3178260.656
28612,6420.878662,0.135999321,0.182874537,7911.067756,E-commerce,3154257.813
15688,3136.596113,0.137744574,0.140509545,3081.870479,Healthcare,3113847.595
32952,7792.146345,0.147560284,0.154455188,10770.26214,SaaS,3224645.535
20289,4553.894031,0.135505376,0.158744382,5835.653092,Fintech,3133480.971
34119,6444.768042,0.118408243,0.201454364,5445.288424,Healthcare,3137179.541
58716,11038.39234,0.074301823,0.246274719,10424.62146,SaaS,3153637.635
23751,5834.845262,0.145119297,0.161909538,10556.89613,Healthcare,3169575.268
19138,3830.544165,0.159064153,0.114164151,2271.310663,Gaming,3167474.341
37263,8437.974647,0.133857893,0.156113197,6050.41819,E-commerce,3234640.57
44281,8083.512983,0.126401971,0.171835637,8490.012317,Healthcare,3206871.622
14162,3100.84263,0.187752652,0.137403769,6323.008261,Fintech,3164215.127
17562,3445.29568,0.19013636,0.082098516,9042.878742,E-commerce,3215782.855
30875,5859.267275,0.167216645,0.127459733,7964.606697,Fintech,3230448.839
20619,4827.840266,0.150071881,0.175926089,4117.813478,Fintech,3139252.633
13668,3234.778032,0.146302601,0.149358187,3822.176371,Fintech,3121200.962
28863,6640.361949,0.104437635,0.195433835,5540.906385,Gaming,3121170.254
30814,5570.649801,0.077923631,0.185171638,9364.611063,Healthcare,3092729.474
18635,3725.949826,0.182114561,0.108686374,6107.208008,Healthcare,3203577.188
22712,4662.03066,0.142439469,0.168661994,6332.311282,Healthcare,3121199.467
16509,3769.987244,0.2,0.083990483,7255.327154,Gaming,3230535.6
12738,2966.528079,0.126326484,0.138647254,9608.765382,SaaS,3106606.06
17179,3847.234379,0.154502158,0.126274956,5085.194032,SaaS,3156895.896
22855,5376.322988,0.169608568,0.155672386,4703.676438,Gaming,3172096.312
10534,2211.202384,0.12532128,0.182025195,5590.81325,Healthcare,3055979.577
17818,3883.061582,0.133295259,0.184547898,5186.529005,E-commerce,3090153.402
23015,4246.210245,0.133040563,0.178931969,5200.360986,E-commerce,3103177.816
40027,8401.724429,0.118438824,0.231357095,7650.15373,Gaming,3143673.48
18839,3961.546266,0.152857109,0.167518194,8350.105326,E-commerce,3127910.254
11814,2632.2349,0.145932597,0.153340825,5519.51772,SaaS,3100419.966
19834,4094.783738,0.079312689,0.215592238,7929.103326,SaaS,3028415.934
16592,3263.51116,0.145284294,0.164379587,4260.283638,Healthcare,3111609.682
29030,5708.219419,0.147178291,0.177093662,11537.03619,Fintech,3163473.689
18602,3522.681251,0.139785615,0.143629101,7236.937321,Gaming,3127606.514
5680,1301.126606,0.196659818,0.112385344,5104.506511,SaaS,3155049.667
139498,31188.93308,0.092985422,0.210812178,13280.90106,Healthcare,3586727.945
23651,5216.16879,0.139270077,0.167042807,6727.765022,Fintech,3160247.705
23030,5001.456744,0.166147603,0.127768021,7400.236578,Fintech,3197124.972
10191,2096.570226,0.2,0.111428851,5274.650698,Fintech,3179471.71
10590,2476.049813,0.140579362,0.185606651,6901.453239,Fintech,3068142.717
21036,5144.179024,0.171439194,0.13583703,7449.563565,SaaS,3190241.341
26058,5493.00668,0.192567016,0.071738026,4921.855469,Gaming,3264199.216
31290,6528.226774,0.127947345,0.153262183,9142.885295,SaaS,3174116.63
24802,4746.877821,0.102831625,0.231632038,6226.196453,SaaS,3053146.962
12173,2762.65768,0.157263304,0.118854379,6671.554434,Gaming,3145352.644
6296,1379.242422,0.1873753,0.087480221,8224.266375,Gaming,3168193.344
20949,5219.649902,0.13131047,0.156948061,4689.025962,SaaS,3134173.135
16865,3725.522715,0.174713906,0.109948601,6162.271584,Gaming,3192598.678
11716,2345.575544,0.118553472,0.181698121,5538.787804,Fintech,3055365.66
33323,7311.261017,0.126476427,0.182774271,3607.897074,E-commerce,3158797.998
10018,2493.767379,0.142383932,0.16587459,6345.423791,E-commerce,3086576.457
29985,6915.544376,0.131324986,0.159095058,12348.56079,Gaming,3193065.031
10882,2056.702479,0.118952582,0.170423509,7487.238019,Healthcare,3054442.352
23553,4805.31564,0.128549231,0.164992407,6682.130229,Gaming,3123951.428
35136,7059.101635,0.073992174,0.25,5060.454295,Gaming,3071915.722
18602,4464.064516,0.161794117,0.129267473,7078.396332,E-commerce,3167268.138
51275,11423.11625,0.126290172,0.181048162,6005.602606,Healthcare,3253285.063
57465,13602.37578,0.156707399,0.140822266,11374.63619,SaaS,3375546.965
24799,4769.770812,0.135322449,0.153815258,5625.351134,Healthcare,3151347.196
28873,7032.378427,0.082088236,0.234278576,6793.615,Fintech,3079344.839
37434,6890.916971,0.141469199,0.146530157,8533.069104,E-commerce,3213510.474
28917,5963.801686,0.116150766,0.188594396,5829.474968,SaaS,3125105.62
27408,4960.58579,0.168818421,0.144054804,9077.161823,Gaming,3191824.495
16949,3269.45472,0.135452814,0.173247855,8881.962955,SaaS,3099953.566
9474,2343.44895,0.2,0.106524694,4153.644755,E-commerce,3183225.778
10992,2038.957448,0.117859701,0.183277971,8517.652976,Fintech,3049611.879
72488,13785.65624,0.12233722,0.180004047,13392.21543,Fintech,3313370.98
25880,6333.856496,0.155444416,0.14409561,10414.473,Fintech,3198418.759
19480,4474.794035,0.130671181,0.15915943,4240.360711,Gaming,3114132.812
41425,8636.595044,0.089979303,0.198074027,7585.908663,Healthcare,3153055.165
15142,2798.44764,0.136671413,0.163068103,6284.579889,E-commerce,3100456.656
29482,6926.876301,0.081175772,0.222149577,5591.244394,E-commerce,3071883.38
22893,4910.339313,0.117976581,0.187201304,9569.858827,E-commerce,3107392.272
27722,5616.78715,0.131251694,0.180500662,4361.205125,SaaS,3132454.15
18616,3820.981094,0.171023594,0.106207784,7156.333369,E-commerce,3184054.162
13597,2928.378108,0.151813754,0.155321683,7751.468339,E-commerce,3117559.187
14596,3190.4856,0.130820924,0.175481601,7430.582363,E-commerce,3082472.738
14884,3531.480747,0.128834184,0.177742402,6620.805521,Healthcare,3080706.003
21993,5146.785597,0.122838155,0.185662342,9495.473738,Healthcare,3116772.389
10116,2364.049601,0.172696085,0.112449306,8520.104873,Gaming,3156539.514
11805,2727.555391,0.099754157,0.204521794,5187.004314,Gaming,3020196.789
23570,5492.872631,0.113196767,0.191465,5009.780788,Healthcare,3094686.879
20664,4699.657054,0.095324972,0.170832241,4885.789418,E-commerce,3076861.772
24224,5832.210043,0.155855744,0.172413109,4934.396647,SaaS,3154716.497
21535,4716.634479,0.185014564,0.09725629,5566.932896,Fintech,3209322.515
77611,16799.60707,0.129690969,0.174913353,14824.06805,Healthcare,3415258.489
23467,5376.071891,0.158038503,0.099739276,3542.070668,Gaming,3205807.518
18223,3491.898879,0.125432713,0.196225284,7998.789185,Fintech,3074189.966
23168,5430.269211,0.153432871,0.134604251,5041.3783,SaaS,3179231.824
36679,9005.828212,0.109734566,0.181963691,11514.3082,Gaming,3184947.215
21486,4313.060912,0.122359944,0.157887096,8750.550331,E-commerce,3115803.689
31019,6910.200247,0.133871881,0.156237559,8512.818941,Fintech,3186012.909
26850,4894.314014,0.138283107,0.16422596,7324.328855,Gaming,3142819.054
19049,4449.99118,0.194558471,0.136549785,9090.736299,Gaming,3215795.038
23282,5102.873609,0.164737453,0.152812622,4752.965277,Healthcare,3177512.389
48994,11129.27126,0.129782593,0.187136528,10579.34153,SaaS,3236453.638
24873,4726.106055,0.189256102,0.086828866,6853.01356,Healthcare,3253170.016
13453,3183.811685,0.2,0.104544173,6930.996302,Fintech,3203431.938
18774,3715.666416,0.141520497,0.149940722,6835.388786,Healthcare,3118352.693
7653,1744.390031,0.157787279,0.120101435,7269.2434,Gaming,3122370.334
23592,5226.098036,0.101434398,0.185733312,5958.518805,Gaming,3085796.209
42447,9583.063986,0.134432175,0.165968311,10439.4707,Fintech,3237082.353
11263,2066.947579,0.12420983,0.168309978,4109.254275,Healthcare,3062367.151
23738,5505.543419,0.081935753,0.224272163,7825.346406,Gaming,3059070.392
36051,8496.048357,0.162256757,0.112771379,9166.692177,Fintech,3270260.57
38008,8104.715986,0.134812188,0.212882423,8526.771108,E-commerce,3192434.54
41768,8713.651567,0.103729823,0.200701787,6526.313461,Gaming,3163636.212
8654,1765.226731,0.090991312,0.199374092,4317.531854,Fintech,2994881.814
28352,6944.871547,0.118025623,0.175525925,7241.68103,E-commerce,3150063.76
10375,2415.86832,0.124758961,0.146422842,3769.987438,E-commerce,3079391.075
13370,3060.437267,0.140219114,0.129029822,9103.560476,Fintech,3123425.702
33208,8129.068135,0.081648427,0.214549971,7467.177103,Fintech,3093604.75
23837,4872.612851,0.151358596,0.152909855,8063.014406,Healthcare,3162670.385
31671,7097.777232,0.15392786,0.120294213,8211.270376,Healthcare,3227056.325
13841,3156.079881,0.104245898,0.1777791,9682.654361,Gaming,3056089.307
46018,11492.34794,0.076905932,0.225571429,4264.117491,Healthcare,3158964.308
31075,6522.736595,0.165408357,0.113392398,7483.47166,Gaming,3236476.061
34360,7147.315466,0.128916205,0.189072562,7539.496245,Healthcare,3167633.967
12834,2386.022261,0.162983454,0.143048099,6734.989917,SaaS,3128289.533
39565,7394.369079,0.134183042,0.156963079,8511.928948,Gaming,3201712.958
18805,4058.606693,0.138260163,0.16466283,7104.272901,Healthcare,3105088.705
16226,3115.111893,0.17319939,0.109891876,8174.95265,E-commerce,3180800.529
30113,5574.071631,0.160651508,0.122592685,10244.7844,SaaS,3215952.087
29484,7298.543375,0.147284608,0.181938908,5953.796856,Gaming,3176007.681
14423,3556.700519,0.156623877,0.176719449,2094.755706,Healthcare,3109652.805
61583,12487.14635,0.107199492,0.184160871,9185.881227,SaaS,3268627.071
54566,12838.88098,0.140244978,0.159984311,11849.42328,Healthcare,3300545.846
29807,7185.824875,0.182191614,0.109321589,8290.829137,Fintech,3272716.496
27315,5805.319631,0.167509624,0.155086693,8387.097919,Fintech,3184734.885
25975,5082.237263,0.081273937,0.25,6152.156867,Fintech,3025465.148
10147,1918.659071,0.15864815,0.129519394,2585.962218,SaaS,3116521.241
23304,4424.440718,0.154751698,0.120434736,5021.198095,E-commerce,3182583.042
23150,5458.430177,0.172787834,0.145351268,4219.007432,E-commerce,3188324.149
16514,3416.896994,0.179156198,0.13496354,6469.930128,Gaming,3164271.57
18869,4312.42571,0.155744744,0.169899291,8084.501348,Fintech,3135911.301
6696,1457.776387,0.109603489,0.194706772,5970.116997,Gaming,3014458.448
12725,2642.05086,0.140461721,0.118291454,3089.163003,Gaming,3118764.007
34923,6588.821194,0.109302563,0.166939001,8119.912238,SaaS,3154213.706
52344,10643.70377,0.089714156,0.246750739,12980.14879,Healthcare,3179855.939
13743,3281.995714,0.185259864,0.113600014,7993.227228,Fintech,3182648.649
24135,5715.116245,0.124411354,0.158170263,4594.730857,Fintech,3143233.539
38146,6942.030382,0.191235169,0.070732459,8845.505266,E-commerce,3312081.898
16981,3223.322537,0.130249295,0.179352166,9983.525604,Fintech,3103187.668
30888,7194.219375,0.113637028,0.18766258,6354.315303,Gaming,3145386.631
21657,4407.227714,0.157582889,0.117778468,4056.807298,Gaming,3177035.215
39942,8989.002008,0.128329659,0.15295959,9030.596616,E-commerce,3227143.076
11600,2544.8927,0.15272189,0.131339431,6226.9304,SaaS,3125542.716
12679,2860.949304,0.127693842,0.181323328,4227.962911,Gaming,3067766.842
25330,4654.609354,0.121571886,0.212341171,7093.127434,SaaS,3083410.933
23111,5666.316717,0.124144967,0.168866118,5866.357741,Healthcare,3129811.428
21414,3885.952936,0.108380014,0.224310738,8455.208151,Gaming,3059883.361
29375,5304.01682,0.164785564,0.134923349,7184.094747,SaaS,3203499.736
13831,2708.534552,0.149487016,0.134111618,2456.835126,SaaS,3123018.444
11106,2771.443598,0.149233685,0.178444729,3243.266825,Gaming,3081907.823
17153,3174.63042,0.161689831,0.147841644,6049.140037,Fintech,3136523.475
18139,4375.399106,0.151939864,0.174942367,5465.208111,Fintech,3129196.13
19113,3653.186858,0.2,0.107536712,5220.27411,Healthcare,3214373.961
41544,7795.201105,0.142708127,0.205804391,7520.791126,SaaS,3182540.837
32377,7593.310719,0.072794992,0.232704457,6519.379636,Gaming,3082886.549
28756,6880.376518,0.121278619,0.189010726,5087.61751,Healthcare,3125115.915
24612,5794.964368,0.110130364,0.175477336,4963.411179,Healthcare,3118557.309
17728,3490.147198,0.155456099,0.163661639,5568.908908,SaaS,3116592.382
14371,3471.875387,0.13064803,0.166660477,7000.972567,E-commerce,3089439.611
12105,2239.812121,0.159179307,0.154866631,3671.986384,Fintech,3106542.288
15564,3174.097607,0.121960128,0.206946221,2823.932239,Healthcare,3053065.145
21558,4579.411128,0.145398735,0.155858013,9326.276718,Fintech,3141783.109
12363,2283.958781,0.128213329,0.185686916,3478.144472,Gaming,3057786.276
23974,5288.401393,0.128224916,0.200009698,6125.498046,Healthcare,3110932.264
19985,4379.848872,0.147107679,0.133134164,9329.40461,SaaS,3153755.749
18058,4504.618306,0.154806608,0.148062784,9146.994564,Gaming,3152490.485
39370,8799.843825,0.173822042,0.093660131,8488.389568,Gaming,3319517.005
6436,1337.582278,0.18082507,0.11632602,4993.721611,Gaming,3138363.758
18181,4278.22455,0.169505142,0.149292949,4904.295876,E-commerce,3155417.206
6793,1382.02016,0.159667766,0.103612673,7185.12381,Gaming,3126532.724
24816,5392.536797,0.12335796,0.15959068,9775.767094,SaaS,3124974.44
32244,5929.11934,0.153070209,0.121717431,4000.427756,SaaS,3224205.242
11208,2270.59066,0.180400522,0.136535625,2979.776775,Gaming,3139921.032
11949,2592.545387,0.180060988,0.129932918,5953.531076,E-commerce,3154661.605
9422,2159.162786,0.145928983,0.177377438,6607.598316,Fintech,3078228.319
22738,4250.466531,0.128694565,0.190370604,9830.493482,E-commerce,3106697.227
18575,4380.042045,0.164778151,0.124485608,8384.541543,E-commerce,3179049.031
19161,4656.336244,0.067669423,0.229383175,2853.228925,E-commerce,3000903.611
18324,3658.800752,0.189040283,0.103417473,4248.834054,SaaS,3201724.455
13537,3161.894766,0.180293559,0.148606633,4886.80383,Fintech,3151807.659
38790,7471.900258,0.122834546,0.187930398,6132.238747,SaaS,3169301.828
25239,5467.754523,0.127856413,0.191607055,4423.100043,SaaS,3119729.666
12181,2872.699747,0.2,0.114671398,4508.109019,Fintech,3193012.959
15517,3212.863404,0.111459759,0.178658064,8459.679608,Healthcare,3071321.588
14242,2589.779773,0.135254312,0.146548586,6556.279994,Fintech,3103464.26
44487,9689.167003,0.1810532,0.128895679,9622.696211,SaaS,3319185.31
31432,7516.302448,0.102607503,0.226883388,4184.431662,Healthcare,3105194.853
20676,3878.46438,0.144852749,0.161767629,7836.841046,Gaming,3133956.45
51720,9416.913732,0.117823842,0.158445296,10372.51053,E-commerce,3220959.436
45525,10772.71069,0.189799916,0.121500285,9676.467969,SaaS,3338705.24
19626,3899.672079,0.124217259,0.165377858,6216.577914,Healthcare,3102027.516
17938,3686.331818,0.100621759,0.164343901,5542.644795,E-commerce,3075983.538
18376,3419.566725,0.148374016,0.183890163,5684.033513,SaaS,3109040.801
13679,2554.735576,0.12709506,0.156440667,5096.653671,SaaS,3087048.155
52417,11689.93634,0.142570987,0.183240429,9883.424375,E-commerce,3282123.255
13316,2911.624301,0.156573623,0.17100355,5147.004687,E-commerce,3107236.493
34001,6816.116696,0.098467632,0.209689589,6657.723906,SaaS,3111541.882
31109,6585.514885,0.190153647,0.092807543,6487.290779,Fintech,3283583.519
18912,3918.071728,0.122535439,0.201044071,7946.665227,E-commerce,3081146.934
54449,12449.96554,0.108555849,0.175296168,4262.527585,SaaS,3248728.671
10101,2427.737287,0.162446826,0.136639252,5555.087415,Healthcare,3125387.623
21166,4943.471047,0.188752475,0.106410202,4208.409681,SaaS,3226749.298
17248,3109.96162,0.103079762,0.189240179,6346.538828,Healthcare,3050259.747
35606,6657.209038,0.118913195,0.185951044,7011.012987,Gaming,3160550.437
26285,5521.331806,0.16599877,0.100362553,6758.357172,Gaming,3225550.005
9286,2225.166292,0.128329407,0.158012968,7600.618434,SaaS,3075051.378
40934,8047.141099,0.134926699,0.14701172,5747.464594,Gaming,3223503.688
28077,6781.343641,0.124011986,0.186948506,7452.117032,SaaS,3129012.088
13124,2463.387348,0.158497785,0.155625326,6066.932514,Fintech,3110573.572
18493,3422.730648,0.103620331,0.192385943,7085.790277,Fintech,3059369.754
